R,G,B,R',G',B',X,Y,Z,L',M',S',L,M,S,L,a,b,,RGB,Min,Max
0.812500,0.437500,0.062500,0.625232,0.160683,0.005156,0.332748,0.248254,0.033191,0.344203,0.242439,0.103747,0.700818,0.623545,0.469885,0.640432,0.083554,0.126143,,,,
0.875000,0.437500,0.062500,0.738845,0.160683,0.005156,0.382051,0.272417,0.035209,0.391043,0.266518,0.113782,0.731265,0.643540,0.484572,0.662648,0.101833,0.130703,,,,
0.937500,0.437500,0.062500,0.863669,0.160683,0.005156,0.436218,0.298964,0.037425,0.442504,0.292974,0.124808,0.762031,0.664165,0.499743,0.685430,0.119432,0.135372,,,,
1.000000,0.437500,0.062500,1.000000,0.160683,0.005156,0.495379,0.327958,0.039846,0.498709,0.321867,0.136850,0.793017,0.685318,0.515325,0.708675,0.136369,0.140128,,,,
0.000000,0.500000,0.062500,0.000000,0.214041,0.005156,0.081503,0.153444,0.027930,0.115055,0.146249,0.063554,0.486372,0.526863,0.399069,0.518862,-0.137704,0.102193,,,,
0.062500,0.500000,0.062500,0.005156,0.214041,0.005156,0.083740,0.154541,0.028022,0.117181,0.147342,0.064010,0.489349,0.528172,0.400020,0.520524,-0.134566,0.102526,,,,
0.125000,0.500000,0.062500,0.014350,0.214041,0.005156,0.087730,0.156496,0.028185,0.120971,0.149290,0.064822,0.494569,0.530490,0.401705,0.523455,-0.129112,0.103113,,,,
0.187500,0.500000,0.062500,0.029343,0.214041,0.005156,0.094236,0.159685,0.028451,0.127152,0.152468,0.066146,0.502853,0.534227,0.404422,0.528154,-0.120579,0.104055,,,,
0.250000,0.500000,0.062500,0.050876,0.214041,0.005156,0.103581,0.164264,0.028834,0.136030,0.157032,0.068048,0.514294,0.539505,0.408262,0.534734,-0.109039,0.105377,,,,
0.312500,0.500000,0.062500,0.079581,0.214041,0.005156,0.116037,0.170369,0.029343,0.147864,0.163115,0.070584,0.528795,0.546384,0.413271,0.543225,-0.094806,0.107085,,,,
0.375000,0.500000,0.062500,0.116016,0.214041,0.005156,0.131848,0.178118,0.029990,0.162885,0.170837,0.073802,0.546127,0.554874,0.419459,0.553585,-0.078355,0.109174,,,,
0.437500,0.500000,0.062500,0.160683,0.214041,0.005156,0.151231,0.187617,0.030784,0.181300,0.180304,0.077747,0.565977,0.564939,0.426804,0.565720,-0.060228,0.111625,,,,
0.500000,0.500000,0.062500,0.214041,0.214041,0.005156,0.174386,0.198965,0.031731,0.203298,0.191613,0.082460,0.588000,0.576512,0.435260,0.579505,-0.040963,0.114414,,,,
0.562500,0.500000,0.062500,0.276518,0.214041,0.005156,0.201498,0.212252,0.032840,0.229055,0.204854,0.087979,0.611852,0.589497,0.444760,0.594791,-0.021041,0.117511,,,,
0.625000,0.500000,0.062500,0.348510,0.214041,0.005156,0.232739,0.227563,0.034119,0.258735,0.220112,0.094338,0.637214,0.603783,0.455228,0.611423,-0.000858,0.120884,,,,
0.687500,0.500000,0.062500,0.430393,0.214041,0.005156,0.268272,0.244977,0.035573,0.292493,0.237466,0.101571,0.663802,0.619252,0.466576,0.629249,0.019278,0.124500,,,,
0.750000,0.500000,0.062500,0.522522,0.214041,0.005156,0.308251,0.264570,0.037209,0.330475,0.256992,0.109708,0.691374,0.635779,0.478718,0.648118,0.039145,0.128330,,,,
0.812500,0.500000,0.062500,0.625232,0.214041,0.005156,0.352822,0.286414,0.039032,0.372819,0.278760,0.118781,0.719724,0.653246,0.491566,0.667894,0.058589,0.132344,,,,
0.875000,0.500000,0.062500,0.738845,0.214041,0.005156,0.402125,0.310576,0.041050,0.419659,0.302839,0.128816,0.748684,0.671538,0.505037,0.688451,0.077515,0.136515,,,,
0.937500,0.500000,0.062500,0.863669,0.214041,0.005156,0.456292,0.337123,0.043266,0.471120,0.329294,0.139842,0.778115,0.690549,0.519053,0.709675,0.095871,0.140821,,,,
1.000000,0.500000,0.062500,1.000000,0.214041,0.005156,0.515453,0.366117,0.045687,0.527325,0.358188,0.151884,0.807904,0.710183,0.533544,0.731467,0.113637,0.145239,,,,
0.000000,0.562500,0.062500,0.000000,0.276518,0.005156,0.105007,0.198124,0.034770,0.148561,0.188776,0.081157,0.529625,0.573653,0.432955,0.564960,-0.150517,0.112529,,,,
0.062500,0.562500,0.062500,0.005156,0.276518,0.005156,0.107245,0.199221,0.034861,0.150687,0.189869,0.081613,0.532139,0.574757,0.433763,0.566363,-0.147864,0.112805,,,,
0.125000,0.562500,0.062500,0.014350,0.276518,0.005156,0.111235,0.201176,0.035024,0.154477,0.191817,0.082425,0.536564,0.576717,0.435197,0.568843,-0.143224,0.113293,,,,
0.187500,0.562500,0.062500,0.029343,0.276518,0.005156,0.117741,0.204365,0.035291,0.160658,0.194995,0.083749,0.543627,0.579884,0.437515,0.572834,-0.135901,0.114080,,,,
0.250000,0.562500,0.062500,0.050876,0.276518,0.005156,0.127085,0.208944,0.035673,0.169536,0.199559,0.085651,0.553461,0.584373,0.440803,0.578453,-0.125871,0.115189,,,,
0.312500,0.562500,0.062500,0.079581,0.276518,0.005156,0.139542,0.215049,0.036183,0.181370,0.205642,0.088187,0.566051,0.590252,0.445110,0.585750,-0.113307,0.116633,,,,
0.375000,0.562500,0.062500,0.116016,0.276518,0.005156,0.155353,0.222798,0.036830,0.196391,0.213364,0.091405,0.581265,0.597550,0.450460,0.594722,-0.098528,0.118411,,,,
0.437500,0.562500,0.062500,0.160683,0.276518,0.005156,0.174736,0.232297,0.037623,0.214806,0.222831,0.095350,0.598892,0.606259,0.456850,0.605318,-0.081935,0.120517,,,,
0.500000,0.562500,0.062500,0.214041,0.276518,0.005156,0.197891,0.243645,0.038570,0.236804,0.234140,0.100063,0.618676,0.616347,0.464257,0.617456,-0.063966,0.122934,,,,
0.562500,0.562500,0.062500,0.276518,0.276518,0.005156,0.225002,0.256932,0.039680,0.262561,0.247381,0.105582,0.640339,0.627753,0.472639,0.631033,-0.045042,0.125643,,,,
0.625000,0.562500,0.062500,0.348510,0.276518,0.005156,0.256243,0.272243,0.040958,0.292241,0.262639,0.111941,0.663612,0.640403,0.481944,0.645932,-0.025540,0.128621,,,,
0.687500,0.562500,0.062500,0.430393,0.276518,0.005156,0.291777,0.289657,0.042412,0.325999,0.279993,0.119174,0.688238,0.654208,0.492107,0.662029,-0.005778,0.131843,,,,
0.750000,0.562500,0.062500,0.522522,0.276518,0.005156,0.331756,0.309250,0.044048,0.363981,0.299519,0.127311,0.713991,0.669075,0.503063,0.679203,0.013989,0.135286,,,,
0.812500,0.562500,0.062500,0.625232,0.276518,0.005156,0.376327,0.331094,0.045872,0.406325,0.321287,0.136383,0.740670,0.684906,0.514739,0.697334,0.033570,0.138924,,,,
0.875000,0.562500,0.062500,0.738845,0.276518,0.005156,0.425629,0.355257,0.047889,0.453165,0.345366,0.146419,0.768102,0.701606,0.527067,0.716310,0.052826,0.142734,,,,
0.937500,0.562500,0.062500,0.863669,0.276518,0.005156,0.479796,0.381803,0.050105,0.504626,0.371821,0.157444,0.796141,0.719081,0.539978,0.736027,0.071661,0.146696,,,,
1.000000,0.562500,0.062500,1.000000,0.276518,0.005156,0.538957,0.410797,0.052526,0.560831,0.400715,0.169486,0.824665,0.737245,0.553407,0.756390,0.090018,0.150789,,,,
0.000000,0.625000,0.062500,0.000000,0.348510,0.005156,0.132092,0.249610,0.042650,0.187171,0.237781,0.101441,0.572022,0.619525,0.466378,0.610152,-0.163004,0.122497,,,,
0.062500,0.625000,0.062500,0.005156,0.348510,0.005156,0.134329,0.250706,0.042742,0.189296,0.238873,0.101897,0.574179,0.620473,0.467075,0.611355,-0.160724,0.122731,,,,
0.125000,0.625000,0.062500,0.014350,0.348510,0.005156,0.138319,0.252662,0.042905,0.193087,0.240822,0.102709,0.577986,0.622155,0.468313,0.613487,-0.156723,0.123146,,,,
0.187500,0.625000,0.062500,0.029343,0.348510,0.005156,0.144825,0.255850,0.043171,0.199268,0.244000,0.104033,0.584089,0.624880,0.470317,0.616925,-0.150366,0.123815,,,,
0.250000,0.625000,0.062500,0.050876,0.348510,0.005156,0.154169,0.260430,0.043554,0.208145,0.248563,0.105935,0.592637,0.628751,0.473166,0.621785,-0.141578,0.124763,,,,
0.312500,0.625000,0.062500,0.079581,0.348510,0.005156,0.166626,0.266535,0.044064,0.219980,0.254647,0.108471,0.603662,0.633840,0.476911,0.628128,-0.130441,0.126002,,,,
0.375000,0.625000,0.062500,0.116016,0.348510,0.005156,0.182437,0.274283,0.044710,0.235001,0.262369,0.111689,0.617101,0.640183,0.481582,0.635972,-0.117161,0.127537,,,,
0.437500,0.625000,0.062500,0.160683,0.348510,0.005156,0.201820,0.283783,0.045504,0.253415,0.271836,0.115634,0.632816,0.647792,0.487187,0.645294,-0.102031,0.129366,,,,
0.500000,0.625000,0.062500,0.214041,0.348510,0.005156,0.224975,0.295131,0.046451,0.275413,0.283144,0.120347,0.650621,0.656653,0.493718,0.656047,-0.085392,0.131480,,,,
0.562500,0.625000,0.062500,0.276518,0.348510,0.005156,0.252086,0.308418,0.047560,0.301171,0.296386,0.125866,0.670302,0.666734,0.501152,0.668159,-0.067597,0.133867,,,,
0.625000,0.625000,0.062500,0.348510,0.348510,0.005156,0.283328,0.323729,0.048839,0.330851,0.311644,0.132225,0.691636,0.677984,0.509453,0.681543,-0.048983,0.136511,,,,
0.687500,0.625000,0.062500,0.430393,0.348510,0.005156,0.318861,0.341143,0.050293,0.364609,0.328998,0.139458,0.714402,0.690342,0.518578,0.696105,-0.029856,0.139393,,,,
0.750000,0.625000,0.062500,0.522522,0.348510,0.005156,0.358840,0.360736,0.051929,0.402591,0.348523,0.147595,0.738394,0.703737,0.528475,0.711744,-0.010475,0.142494,,,,
0.812500,0.625000,0.062500,0.625232,0.348510,0.005156,0.403411,0.382580,0.053752,0.444935,0.370292,0.156668,0.763423,0.718094,0.539088,0.728362,0.008948,0.145795,,,,
0.875000,0.625000,0.062500,0.738845,0.348510,0.005156,0.452713,0.406742,0.055770,0.491774,0.394371,0.166703,0.789324,0.733333,0.550361,0.745861,0.028245,0.149276,,,,
0.937500,0.625000,0.062500,0.863669,0.348510,0.005156,0.506881,0.433289,0.057986,0.543236,0.420826,0.177729,0.815948,0.749378,0.562237,0.764149,0.047292,0.152918,,,,
1.000000,0.625000,0.062500,1.000000,0.348510,0.005156,0.566042,0.462283,0.060407,0.599441,0.449720,0.189771,0.843171,0.766150,0.574658,0.783138,0.065998,0.156704,,,,
0.000000,0.687500,0.062500,0.000000,0.430393,0.005156,0.162897,0.308169,0.051614,0.231084,0.293518,0.124512,0.613654,0.664576,0.499349,0.654533,-0.175213,0.132170,,,,
0.062500,0.687500,0.062500,0.005156,0.430393,0.005156,0.165134,0.309265,0.051706,0.233210,0.294610,0.124968,0.615530,0.665400,0.499957,0.655579,-0.173229,0.132371,,,,
0.125000,0.687500,0.062500,0.014350,0.430393,0.005156,0.169124,0.311221,0.051869,0.237000,0.296559,0.125780,0.618847,0.666864,0.501037,0.657434,-0.169737,0.132729,,,,
0.187500,0.687500,0.062500,0.029343,0.430393,0.005156,0.175630,0.314409,0.052135,0.243182,0.299737,0.127104,0.624181,0.669237,0.502790,0.660433,-0.164161,0.133307,,,,
0.250000,0.687500,0.062500,0.050876,0.430393,0.005156,0.184975,0.318989,0.052517,0.252059,0.304300,0.129006,0.631685,0.672616,0.505285,0.664684,-0.156400,0.134128,,,,
0.312500,0.687500,0.062500,0.079581,0.430393,0.005156,0.197431,0.325094,0.053027,0.263893,0.310384,0.131542,0.641421,0.677069,0.508574,0.670254,-0.146477,0.135205,,,,
0.375000,0.687500,0.062500,0.116016,0.430393,0.005156,0.213242,0.332842,0.053674,0.278914,0.318106,0.134760,0.653367,0.682638,0.512688,0.677170,-0.134520,0.136546,,,,
0.437500,0.687500,0.062500,0.160683,0.430393,0.005156,0.232625,0.342342,0.054467,0.297329,0.327573,0.138705,0.667440,0.689344,0.517644,0.685434,-0.120736,0.138151,,,,
0.500000,0.687500,0.062500,0.214041,0.430393,0.005156,0.255780,0.353690,0.055415,0.319327,0.338881,0.143418,0.683511,0.697187,0.523442,0.695016,-0.105386,0.140016,,,,
0.562500,0.687500,0.062500,0.276518,0.430393,0.005156,0.282892,0.366977,0.056524,0.345084,0.352122,0.148937,0.701415,0.706152,0.530071,0.705872,-0.088757,0.142135,,,,
0.625000,0.687500,0.062500,0.348510,0.430393,0.005156,0.314133,0.382288,0.057802,0.374765,0.367381,0.155296,0.720974,0.716207,0.537510,0.717938,-0.071141,0.144495,,,,
0.687500,0.687500,0.062500,0.430393,0.430393,0.005156,0.349666,0.399702,0.059256,0.408523,0.384735,0.162528,0.742003,0.727312,0.545728,0.731143,-0.052813,0.147084,,,,
0.750000,0.687500,0.062500,0.522522,0.430393,0.005156,0.389645,0.419295,0.060892,0.446504,0.404260,0.170666,0.764320,0.739413,0.554688,0.745407,-0.034023,0.149887,,,,
0.812500,0.687500,0.062500,0.625232,0.430393,0.005156,0.434216,0.441139,0.062716,0.488849,0.426029,0.179738,0.787756,0.752453,0.564348,0.760648,-0.014987,0.152887,,,,
0.875000,0.687500,0.062500,0.738845,0.430393,0.005156,0.483519,0.465301,0.064733,0.535688,0.450108,0.189774,0.812152,0.766371,0.574661,0.776785,0.004114,0.156070,,,,
0.937500,0.687500,0.062500,0.863669,0.430393,0.005156,0.537686,0.491848,0.066950,0.587149,0.476563,0.200799,0.837368,0.781100,0.585582,0.793737,0.023137,0.159420,,,,
1.000000,0.687500,0.062500,1.000000,0.430393,0.005156,0.596847,0.520842,0.069371,0.643355,0.505457,0.212841,0.863277,0.796577,0.597061,0.811426,0.041967,0.162920,,,,
0.000000,0.750000,0.062500,0.000000,0.522522,0.005156,0.197556,0.374055,0.061699,0.280493,0.356228,0.150470,0.654597,0.708886,0.531883,0.698182,-0.187181,0.141596,,,,
0.062500,0.750000,0.062500,0.005156,0.522522,0.005156,0.199794,0.375151,0.061791,0.282618,0.357321,0.150925,0.656246,0.709610,0.532419,0.699101,-0.185435,0.141772,,,,
0.125000,0.750000,0.062500,0.014350,0.522522,0.005156,0.203784,0.377106,0.061954,0.286409,0.359270,0.151737,0.659167,0.710897,0.533372,0.700734,-0.182356,0.142085,,,,
0.187500,0.750000,0.062500,0.029343,0.522522,0.005156,0.210290,0.380295,0.062220,0.292590,0.362447,0.153061,0.663875,0.712987,0.534920,0.703377,-0.177421,0.142591,,,,
0.250000,0.750000,0.062500,0.050876,0.522522,0.005156,0.219634,0.384874,0.062602,0.301467,0.367011,0.154963,0.670523,0.715967,0.537126,0.707132,-0.170516,0.143311,,,,
0.312500,0.750000,0.062500,0.079581,0.522522,0.005156,0.232091,0.390979,0.063112,0.313302,0.373095,0.157499,0.679184,0.719901,0.540040,0.712065,-0.161627,0.144258,,,,
0.375000,0.750000,0.062500,0.116016,0.522522,0.005156,0.247902,0.398728,0.063759,0.328323,0.380817,0.160717,0.689869,0.724834,0.543693,0.718214,-0.150826,0.145440,,,,
0.437500,0.750000,0.062500,0.160683,0.522522,0.005156,0.267285,0.408227,0.064552,0.346737,0.390283,0.164663,0.702533,0.730791,0.548106,0.725588,-0.138257,0.146862,,,,
0.500000,0.750000,0.062500,0.214041,0.522522,0.005156,0.290440,0.419575,0.065500,0.368735,0.401592,0.169376,0.717087,0.737782,0.553287,0.734179,-0.124117,0.148521,,,,
0.562500,0.750000,0.062500,0.276518,0.522522,0.005156,0.317551,0.432862,0.066609,0.394493,0.414833,0.174894,0.733409,0.745804,0.559232,0.743955,-0.108634,0.150413,,,,
0.625000,0.750000,0.062500,0.348510,0.522522,0.005156,0.348792,0.448173,0.067887,0.424173,0.430091,0.181253,0.751359,0.754838,0.565929,0.754875,-0.092052,0.152532,,,,
0.687500,0.750000,0.062500,0.430393,0.522522,0.005156,0.384326,0.465588,0.069341,0.457931,0.447445,0.188486,0.770785,0.764857,0.573359,0.766884,-0.074614,0.154868,,,,
0.750000,0.750000,0.062500,0.522522,0.522522,0.005156,0.424305,0.485181,0.070977,0.495913,0.466971,0.196623,0.791532,0.775824,0.581494,0.779921,-0.056549,0.157409,,,,
0.812500,0.750000,0.062500,0.625232,0.522522,0.005156,0.468876,0.507024,0.072801,0.538257,0.488739,0.205696,0.813448,0.787697,0.590303,0.793920,-0.038065,0.160145,,,,
0.875000,0.750000,0.062500,0.738845,0.522522,0.005156,0.518178,0.531187,0.074818,0.585096,0.512818,0.215731,0.836391,0.800426,0.599751,0.808811,-0.019345,0.163060,,,,
0.937500,0.750000,0.062500,0.863669,0.522522,0.005156,0.572346,0.557733,0.077035,0.636558,0.539273,0.226757,0.860226,0.813960,0.609799,0.824527,-0.000541,0.166143,,,,
1.000000,0.750000,0.062500,1.000000,0.522522,0.005156,0.631506,0.586727,0.079456,0.692763,0.568167,0.238799,0.884833,0.828245,0.620408,0.841000,0.018218,0.169381,,,,
0.000000,0.812500,0.062500,0.000000,0.625232,0.005156,0.236197,0.447508,0.072943,0.335576,0.426142,0.179408,0.694913,0.752520,0.564002,0.741165,-0.198936,0.150814,,,,
0.062500,0.812500,0.062500,0.005156,0.625232,0.005156,0.238434,0.448604,0.073034,0.337701,0.427235,0.179864,0.696377,0.753163,0.564479,0.741981,-0.197386,0.150970,,,,
0.125000,0.812500,0.062500,0.014350,0.625232,0.005156,0.242424,0.450560,0.073197,0.341492,0.429183,0.180676,0.698972,0.754306,0.565327,0.743431,-0.194646,0.151246,,,,
0.187500,0.812500,0.062500,0.029343,0.625232,0.005156,0.248930,0.453748,0.073464,0.347673,0.432361,0.182000,0.703165,0.756163,0.566705,0.745781,-0.190244,0.151693,,,,
0.250000,0.812500,0.062500,0.050876,0.625232,0.005156,0.258275,0.458328,0.073846,0.356550,0.436924,0.183902,0.709099,0.758814,0.568673,0.749126,-0.184058,0.152331,,,,
0.312500,0.812500,0.062500,0.079581,0.625232,0.005156,0.270731,0.464433,0.074356,0.368385,0.443008,0.186438,0.716859,0.762320,0.571274,0.753531,-0.176051,0.153171,,,,
0.375000,0.812500,0.062500,0.116016,0.625232,0.005156,0.286542,0.472181,0.075003,0.383406,0.450730,0.189656,0.726473,0.766724,0.574543,0.759036,-0.166258,0.154224,,,,
0.437500,0.812500,0.062500,0.160683,0.625232,0.005156,0.305925,0.481681,0.075796,0.401820,0.460197,0.193601,0.737922,0.772054,0.578499,0.765660,-0.154776,0.155492,,,,
0.500000,0.812500,0.062500,0.214041,0.625232,0.005156,0.329080,0.493029,0.076743,0.423819,0.471505,0.198314,0.751150,0.778327,0.583156,0.773403,-0.141749,0.156978,,,,
0.562500,0.812500,0.062500,0.276518,0.625232,0.005156,0.356192,0.506316,0.077853,0.449576,0.484747,0.203833,0.766069,0.785546,0.588516,0.782249,-0.127358,0.158680,,,,
0.625000,0.812500,0.062500,0.348510,0.625232,0.005156,0.387433,0.521626,0.079131,0.479256,0.500005,0.210192,0.782569,0.793703,0.594573,0.792171,-0.111803,0.160592,,,,
0.687500,0.812500,0.062500,0.430393,0.625232,0.005156,0.422966,0.539041,0.080585,0.513014,0.517359,0.217425,0.800528,0.802781,0.601316,0.803128,-0.095291,0.162709,,,,
0.750000,0.812500,0.062500,0.522522,0.625232,0.005156,0.462945,0.558634,0.082221,0.550996,0.536884,0.225562,0.819815,0.812756,0.608726,0.815073,-0.078028,0.165022,,,,
0.812500,0.812500,0.062500,0.625232,0.625232,0.005156,0.507516,0.580478,0.084045,0.593340,0.558653,0.234635,0.840300,0.823596,0.616781,0.827953,-0.060206,0.167522,,,,
0.875000,0.812500,0.062500,0.738845,0.625232,0.005156,0.556819,0.604640,0.086062,0.640179,0.582732,0.244670,0.861854,0.835262,0.625451,0.841713,-0.042001,0.170199,,,,
0.937500,0.812500,0.062500,0.863669,0.625232,0.005156,0.610986,0.631187,0.088278,0.691641,0.609187,0.255696,0.884355,0.847716,0.634709,0.856293,-0.023569,0.173041,,,,
1.000000,0.812500,0.062500,1.000000,0.625232,0.005156,0.670147,0.660181,0.090699,0.747846,0.638081,0.267738,0.907690,0.860912,0.644520,0.871637,-0.005043,0.176039,,,,
0.000000,0.875000,0.062500,0.000000,0.738845,0.005156,0.278939,0.528758,0.085380,0.396506,0.503477,0.211419,0.734655,0.795536,0.595728,0.783538,-0.210501,0.159852,,,,
0.062500,0.875000,0.062500,0.005156,0.738845,0.005156,0.281177,0.529855,0.085471,0.398632,0.504570,0.211875,0.735965,0.796111,0.596156,0.784268,-0.209114,0.159990,,,,
0.125000,0.875000,0.062500,0.014350,0.738845,0.005156,0.285166,0.531810,0.085634,0.402422,0.506518,0.212687,0.738291,0.797135,0.596916,0.785567,-0.206657,0.160236,,,,
0.187500,0.875000,0.062500,0.029343,0.738845,0.005156,0.291673,0.534999,0.085901,0.408603,0.509696,0.214011,0.742051,0.798798,0.598153,0.787673,-0.202702,0.160635,,,,
0.250000,0.875000,0.062500,0.050876,0.738845,0.005156,0.301017,0.539578,0.086283,0.417481,0.514260,0.215913,0.747387,0.801175,0.599919,0.790676,-0.197125,0.161205,,,,
0.312500,0.875000,0.062500,0.079581,0.738845,0.005156,0.313474,0.545683,0.086793,0.429315,0.520344,0.218449,0.754383,0.804322,0.602259,0.794636,-0.189876,0.161957,,,,
0.375000,0.875000,0.062500,0.116016,0.738845,0.005156,0.329285,0.553432,0.087440,0.444336,0.528065,0.221667,0.763081,0.808281,0.605202,0.799596,-0.180962,0.162901,,,,
0.437500,0.875000,0.062500,0.160683,0.738845,0.005156,0.348668,0.562931,0.088233,0.462751,0.537532,0.225612,0.773480,0.813083,0.608771,0.805581,-0.170446,0.164041,,,,
0.500000,0.875000,0.062500,0.214041,0.738845,0.005156,0.371822,0.574279,0.089180,0.484749,0.548841,0.230325,0.785547,0.818745,0.612981,0.812597,-0.158433,0.165381,,,,
0.562500,0.875000,0.062500,0.276518,0.738845,0.005156,0.398934,0.587566,0.090290,0.510506,0.562082,0.235844,0.799221,0.825277,0.617838,0.820639,-0.145062,0.166919,,,,
0.625000,0.875000,0.062500,0.348510,0.738845,0.005156,0.430175,0.602877,0.091568,0.540187,0.577340,0.242203,0.814419,0.832678,0.623342,0.829688,-0.130497,0.168654,,,,
0.687500,0.875000,0.062500,0.430393,0.738845,0.005156,0.465709,0.620291,0.093022,0.573945,0.594694,0.249436,0.831043,0.840939,0.629486,0.839718,-0.114911,0.170581,,,,
0.750000,0.875000,0.062500,0.522522,0.738845,0.005156,0.505688,0.639885,0.094658,0.611926,0.614220,0.257573,0.848984,0.850044,0.636258,0.850691,-0.098484,0.172694,,,,
0.812500,0.875000,0.062500,0.625232,0.738845,0.005156,0.550259,0.661728,0.096482,0.654271,0.635988,0.266645,0.868132,0.859969,0.643642,0.862568,-0.081390,0.174986,,,,
0.875000,0.875000,0.062500,0.738845,0.738845,0.005156,0.599561,0.685891,0.098499,0.701110,0.660067,0.276681,0.888373,0.870688,0.651618,0.875302,-0.063793,0.177450,,,,
0.937500,0.875000,0.062500,0.863669,0.738845,0.005156,0.653728,0.712437,0.100715,0.752571,0.686522,0.287706,0.909597,0.882168,0.660161,0.888845,-0.045845,0.180075,,,,
1.000000,0.875000,0.062500,1.000000,0.738845,0.005156,0.712889,0.741431,0.103136,0.808776,0.715416,0.299748,0.931700,0.894375,0.669246,0.903146,-0.027679,0.182853,,,,
0.000000,0.937500,0.062500,0.000000,0.863669,0.005156,0.325899,0.618027,0.099044,0.463449,0.588444,0.246589,0.773869,0.837983,0.627082,0.825349,-0.221896,0.168730,,,,
